platform_frameworks_base	1774	0.001	False	3271927	https://github.com/aosp-mirror/platform_frameworks_base	91.2	6865	False	False	2585428	None
AndroidSlidingUpPanel	0	0.0	True	3241	https://github.com/umano/AndroidSlidingUpPanel	100.0	6823	True	True	2861	This library provides a simple way to add a draggable sliding up panel (popularized by Google Music and Google Maps) to your Android application. Brought to you by Umano.
SmartRefreshLayout	0	0.0	True	24487	https://github.com/scwang90/SmartRefreshLayout	99.99	6814	False	True	180351	🔥下拉刷新、上拉加载、RefreshLayout、OverScroll，Android智能下拉刷新框架，支持越界回弹，具有极强的扩展性，集成了几十种炫酷的Header和 Footer。
agera	15	0.001	True	21216	https://github.com/google/agera	100.0	6797	False	True	966	Reactive Programming for Android
vert.x	3253	0.021	False	154028	https://github.com/eclipse/vert.x	99.27	6736	False	False	99128	Vert.x is a tool-kit for building reactive applications on the JVM
spark	154	0.008	False	19617	https://github.com/perwendel/spark	98.18	6696	False	False	2284	A simple expressive web framework for java. News: Spark now has a kotlin DSL https://github.com/perwendel/spark-kotlin
Android_Data	0	0.0	True	187	https://github.com/Freelander/Android_Data	100.0	6633	True	True	153	Some Android learning materials, hoping to help you learn Android development.
MaterialViewPager	0	0.0	False	2386	https://github.com/florent37/MaterialViewPager	99.89	6617	False	False	19531	A Material Design ViewPager easy to use library
presto	2833	0.004	False	675204	https://github.com/prestodb/presto	98.63	6574	False	False	81392	Distributed SQL query engine for big data
disruptor	0	0.0	False	20652	https://github.com/LMAX-Exchange/disruptor	98.12	6553	False	False	7686	High Performance Inter-Thread Messaging Library
junit4	0	0.0	False	43610	https://github.com/junit-team/junit4	99.06	6491	False	False	22341	A programmer-oriented testing framework for Java.
dagger	0	0.0	True	13681	https://github.com/square/dagger	93.29	6464	False	True	7033	A fast dependency injector for Android and Java.
Bearded-Hen__Android-Bootstrap	0	0.0	True	14475	https://github.com/Bearded-Hen/Android-Bootstrap	100.0	6266	True	True	11507	Bootstrap style widgets for Android, with Glyph Icons
vlayout	0	0.0	False	18908	https://github.com/alibaba/vlayout	100.0	6143	False	False	699	Project vlayout is a powerfull LayoutManager extension for RecyclerView, it provides a group of layouts for RecyclerView. Make it able to handle a complicate situation when grid, list and other layouts in the same recyclerview. 
AndroidInterview-Q-A	0	0.0	True	4	https://github.com/JackyAndroid/AndroidInterview-Q-A	100.0	6105	True	True	61664	The top Internet companies android interview questions and answers
dropwizard	128	0.002	False	61026	https://github.com/dropwizard/dropwizard	99.06	6059	False	False	54389	A damn simple library for building production-ready RESTful web services.
UltimateRecyclerView	0	0.0	True	25477	https://github.com/cymcsg/UltimateRecyclerView	100.0	6016	False	True	7066	A RecyclerView(advanced and flexible version of ListView in Android) with refreshing,loading more,animation and many other features.
uCrop	0	0.0	True	5958	https://github.com/Yalantis/uCrop	97.88	6013	False	True	63703	Image Cropping Library for Android
DanmakuFlameMaster	0	0.0	True	13893	https://github.com/Bilibili/DanmakuFlameMaster	100.0	5971	False	True	3545	Android开源弹幕引擎·烈焰弹幕使 ～
AVLoadingIndicatorView	0	0.0	True	2895	https://github.com/81813780/AVLoadingIndicatorView	100.0	5968	False	True	14396	Nice loading animations for Android
Luban	0	0.0	False	1032	https://github.com/Curzibn/Luban	100.0	5958	False	False	223	Luban(鲁班)—Image compression with efficiency very close to WeChat Moments/可能是最接近微信朋友圈的图片压缩算法
okhttp-OkGo	0	0.0	False	22765	https://github.com/jeasonlzy/okhttp-OkGo	100.0	5956	False	False	84860	OkGo - 3.0 震撼来袭，该库是基于 Http 协议，封装了 OkHttp 的网络请求框架，比 Retrofit 更简单易用，支持 RxJava，RxJava2，支持自定义缓存，支持批量断点下载管理和批量上传管理功能
mybatis-3	0	0.0	False	90047	https://github.com/mybatis/mybatis-3	99.05	5940	False	False	77896	MyBatis SQL mapper framework for Java
SimianArmy	0	0.0	False	32157	https://github.com/Netflix/SimianArmy	99.51	5853	False	False	15292	Tools for keeping your cloud operating in top form. Chaos Monkey is a resiliency tool that helps applications tolerate random instance failures.
