3abd86a52446b1c82115329e43f4b5fc840bec50,0,1507551541000
e1cb606ab23590c6537af7f6c53dd72d01618dc1,0,1507538675000
bb1e313a8ba4954ee187f9572b418176c901bfc2,0,1507537197000
748fb50f63b9239350d1d02c76667fde61a5f78b,0,1507295879000
4f10ad8e3db7729070ec55f17c1d3ea9c23ff6d0,0,1507190787000
831f6c8d171015974f1285e46ad4c55828ec0fc5,0,1507190294000
89581b46ba676c97fc987518d72c054e8b7d00b9,0,1507134777000
182de289450e3a0ea8081dbd1efd617f15f700b8,0,1507125072000
3e11dc0609bf6267be381c4723bba0f13769eb1c,0,1507037749000
126e7b52d0127d5e9c749f7e2c52a8de16ba9efc,0,1507023251000
ddc86403de6c12c3bf76c8c25941e2d4700c0a63,0,1507021779000
c40be8ea3f823fbe9b77eef0c5d0f03fc6af7774,0,1507018940000
da922d22ba731663d57abd23f468c92c5ddfe72d,0,1507017554000
ea4d43a7967e0db8425528289a870345ab985f71,0,1506615812000
8c5bd1d586132ecf009731a8c74f893976484499,0,1506498134000
ad8ca8e587be6f7836e5c76707248ac955af54e3,0,1506250129000
15fea59b8d890174d1339818f98fb391b5647cfe,0,1506234119000
421f98e5a189dc60b4bc6f35523c78cb7731d345,0,1506205827000
3e3300049dff23b15fa7f6639c844615a0b76f81,0,1506069063000
41c0a07297446dd5534b04d8aae640c8ec9212c5,0,1505756616000
8c60d9d48f1d2aa4c37dc3c933ff616a3076ec20,0,1505398711000
99a620a38c38e5010dc5bcc338a13555b3ccb727,0,1505216757000
797301b2b90944a6e7d0354cd99df2ebfac40201,0,1505215690000
9b037c766ef6f40eba72b5e50c079a9b8a2edd47,0,1505043323000
c43229b6793a698c03293cd35b7c8516029ef02b,0,1504528103000
14bebc511b242d38f1956544a86265a6f48e489d,0,1504111474000
ad8cd0cf7b1eafd7158eb3f68040f51e8f35e54e,0,1503906953000
92238a749ecf5e67d05591cb9acdbf76aa19a0bb,0,1503868611000
994c65d2e680cb820c8140890b37c8428aeb1263,0,1503654891000
ea7ca2c81573c56274163ad3e51d8cc07573e170,0,1503421193000
357fac2ebe43029282ff356fa2dfb72b51982104,0,1502811340000
7cd552ce9c12545b64d51a03e2e494ce9d2f41ff,0,1502610944000
0d0c38c49806e333d9f573eaf7dc9b993ff5b31d,0,1502349949000
f61b2299d03baf16b5838510c42e1b4345db4a6e,0,1502202886000
5242cf33000db5238b33e6b82c044e129f22c7cb,0,1501689722000
e9a9af33467427210ea2ca798a12c2233e1b732a,0,1501622952000
ac06c2458280f1da30660e5f6cf6b90e2c1dd01b,0,1501533171000
e92822cd4e35f481e506ce7765d2eba67ed075e3,0,1501004002000
e4fbe4cfcb3c240d14a42a586eecbbd74cb379d2,0,1500797086000
29582f0ff39251247648a6447a0e5f0fbfdbb7fc,0,1500650815000
f51cd52c65be3b11a95890dd4aff90717a85daab,0,1500558734000
09df08a93165895fb23fea2a39aeb8e00dfb1e3c,0,1500397471000
a85b0dbcacd32715cdf27f48596475011296f9ae,0,1500389551000
5d2e8fb4363f18c5cbb247e2d4c6ed1c71527128,0,1500389500000
81fe956dc0100dc5b0b5101669a8c326f930f93e,0,1500367368000
340bed9cde1525228cc27b32b22e52dbfd9ed080,0,1500363165000
cd62d629b3425cc6f73018a42ae63d22982d1b2f,0,1500269024000
22f31f5b002bb714d7eef943bcca744f03909041,0,1500115959000
46ec6a6365ded7f9d96674baf40f7342d76ebdda,0,1499786041000
3c83ff05bbafd8f090589b1ee0e7d4f75e811219,0,1499707002000
cf6f5b887bdd0f2e568c600a94bb931d8969c581,0,1499639535000
9b6302a464221f80d19ab2db4c3c3123dc7a590f,0,1499638696000
27c309f887ef6ed9e8dd22dd8da0ec940dda2396,0,1499292282000
01232cb35cf9cfa8796f74a4c6cc386a4973c02c,0,1499262417000
6c115a40dab8b4fca9ebfede2f45921f67f90bed,0,1499258891000
08be74178a5725dc977b796384383ee38ae134d5,0,1499244376000
1327982197a13db62be28c1ad871e8f8a72e873d,0,1499106034000
3480eb93090b5fa41014e2f94c8caa259ac226d7,0,1499103268000
4d8f008cb6823730b5e25fea559905a811d8ce32,0,1498640570000
4ed9c51166b204054de59d48f1b5c844d807add6,0,1498640338000
5d6ac534b3af7b885c2e0f877bdffdbef020e85a,0,1498639404000
31b41f8d4b0d0534a883a71491ad39f326ebff36,0,1498569110000
39e5d91fc936124fa9ac32f3289b3cd37351e576,0,1498569094000
4c19753714d7f53f4d78e2b07d56e65732c2adbe,0,1498569069000
3656b9bcc380f425d46e6f41829c065b8741faae,0,1498515266000
14a83b391e5b6a437421deed38822954540afe7d,0,1498221952000
8adfa3f12d9bd664d84800cb3a87b0887f1c8a67,0,1498217581000
96e5a605c4c53c38ce96321800d9be5145ccf4b9,0,1498209407000
06a06e6ed9bdaac97f5735e87aa2b69861536c51,0,1498061566000
7b3172b73dc04767a1defbb107e95a8543200f8d,0,1498032149000
f82a19743155fe7d2006e239dde24a78712434c0,0,1497945725000
73a85c15d35dc748ff41d4a5d37f33cd862ee67b,0,1497680624000
b7086efb4a3cf53640075044c98ec3edc906f746,0,1497680603000
f64fdd9b3a20db35c492d096de81e63fba25ac16,0,1497630133000
f9881dfbdd92c2a4839049438c4b523c8fa8d662,0,1497600499000
84d333e07459d8a786f8a549c0b1f4cd69a8f532,0,1497264962000
52ee8ed9e95538238070f1ca4105ae094ea3b5b0,0,1497263980000
42a355a62d320fa2b7c56a78f07646d1bf61f417,0,1497201815000
b17bd1a6239f3cc650f14e7b59d2203a37846cf0,0,1497199154000
c11f7151201896c161db5fb1da5a1b57674f126a,0,1497046397000
a9ef16b32d778cd4ebf727010b2ce6e78a8949c8,0,1497016903000
c174c453a0cfb964b628d486216c225bf64cb599,0,1496678302000
8a62afb5a78b8faa381cd18a3e707d39b7c55419,0,1496583416000
a43265f826b79933f77e31045d575a454346a2e8,0,1496486561000
2fa773cf4039cfd62d8bf0ec58f1deeb1bf77806,0,1496302543000
815c5d2302045e9cf38de373f7456737b17a61d1,0,1496302500000
8240d5c7c3418fdd8dc04cc5fd5973dba9fbc2a4,0,1496132988000
c507577566e7b3a548d2f8256ca2f144ac14a08c,0,1495966476000
0b0355e3bc09326c8005fd26d09e7c1eb4aeb6e3,0,1495703309000
c799bc08ade4fb981a2a5b2ad983a0adf1445c23,0,1495119709000
96b8d585c137b13e083afb5aba77eb772e3f8513,0,1495094231000
b5c7957c485e6a97af64e71674765d8bd3e54e07,0,1495005654000
8bf04e968584ed49139af9f81854ae28b225e0b0,0,1494959058000
ea6c7de9bbac58bec6cc286d31255febc6c74ed8,0,1494884336000
7ce777f9c57bec5e38bb48503877f5baddb7cd3d,0,1493710208000
b9d5a4db85b88250e52666a08155af5bff312a2e,0,1493639656000
3c0e82429081f0bc534dbb5d76e3240ce58a8480,0,1493450174000
bb60e9a62af68004571b52b2421682f1d8dcf21e,0,1492850627000
30a206de26a4bf346efa391fa88aa80b9be3bc06,0,1492805957000
2d20a170454cd3bb7dbdc6d9d2d9a279bae5e2b0,0,1492797745000
475c05844e065776a6f347555e0f11fc5e3de546,0,1492781547000
817084a31be6c12bb1037bf7e3c20c78c8d852b5,0,1492767752000
b17bc495b43a0c69f9e9c9e70261170ff6222a45,0,1492723393000
bab307123283a62de4247071abf55973313fb705,0,1492722709000
6c58557f50eac745fd2de954d3c08dea93fe1d9f,0,1492708852000
db627720e5518845677dff536e6b0f2d9e5c2ea3,0,1492679386000
67a951b655b73d2222b8ddc6b93532688c487b77,0,1492627583000
5ab208308249f3387df62d1861ab04c75f0915de,0,1492425880000
2abeadbdd4b1ac904f2eb289f7d03b8608bad618,0,1492425642000
434d1f420d98e90f19e313db569eb4bb972a5ab8,0,1492288142000
85e0ea53cced77d83f7f84f780ed24eedea7c9aa,0,1492003483000
8a78c74d847886e9d42601fe5cd462d231c7ff35,0,1491828277000
80d9b909e9df856b34f60438235e74f0daa49a96,0,1491593158000
879d60f797aec6dfe17b5bc344451b5e53f9b09f,0,1491502880000
7bfa6c0ccf12de0234b5b56ea6fcbe702a5a7618,0,1491204318000
a0bfaa220b6cac0aa3c4ea4a7963da19e7df880e,0,1491144793000
83d1a4f4eb66fbf6e2afd6045f96e31ced6aedfc,0,1491122815000
fa58d36375ecc084b21bca299ca4780946b15dc5,0,1491073883000
5ec4f761b7de39bb3b37939709ad2bacdc34ad0a,0,1491069620000
ba5edc9bf28cc9cc4abab492dbf1daecf34c74f7,0,1491061766000
6c8b0efade6e2b82b32daa18fec7b045aabb3f6c,0,1490958961000
7c95808f077537428f2ae80fffd15e2848a2de31,0,1490790058000
48489dcf4be78bfa782f51eece33bbeaebb2e57e,0,1490774414000
b717c89ef9774703fffb3b9405bd3493f96c1233,0,1490643420000
851de4154895d899577ce69b13585c26eb96cf84,0,1490546979000
7748fd5e658df4f373659b7ac12b65b6e7f4bbae,0,1490531602000
cd258e3b04bc7cbaa33515484f1bfd420bd0f2fc,0,1490380812000
41cfbf643459306069411b43ee5ab2287576e6e5,0,1490380464000
0a07ac1808f1c0b93746b6f9d550f9f5f4717be6,0,1490378816000
3f6e570ef6f56e3b83142316a11aa1350197911c,0,1490377794000
59dc7a38d48fea037383c577b969f579e09c0c23,0,1490353462000
2d6a39c9b4880005f77f0771ec3a0013c1bd24be,0,1490350112000
7ea72d570d35f03ae48ccd6fd291dfdde89a65e4,0,1490350036000
1b60b12439840e6d0a4d464379dd3a48881f58b4,0,1490290078000
29bceefab6ca563c068f4b030eba10b98767ea33,0,1490287888000
0e1956682e6154b551da5c8bee8bc5ba94e36f21,0,1490212474000
476a69f0ec8473c108d5f5161923b56fc3a5fda3,0,1490187116000
cd91a9f712db77e09dfc3147ba9b9eaaefb525fb,0,1490132592000
da06e59e798c9f6665dca8af38d691f8d9ef7d8f,0,1490104739000
ab0c59094d11142cea4fef70169f053e062d85ec,0,1490038833000
21a7a0567a51193734e21b234fa3ed925e65d0ec,0,1490005692000
354a16d08bd55049c37f5928cb846a8127239738,0,1490000163000
7df3e3ccc4ca6b2378f6e19039ed887034dc9496,0,1489936671000
7265d33caddf62c58acc4ffc5df366bc0c14312f,0,1489684740000
7673c0907584f5cae606697e6e6f8586ac064c03,0,1489653580000
db75e89f131511657c6410d87c3231f76387ba63,0,1489652773000
ce1f2d0f5b5c8f78caa97f26e807ea5339b0c09c,0,1489605372000
b58642b1ed95c8f54666667fdba73be874db1986,0,1489595856000
2d03fa9711e8f4e99cfb8150c7043021002ac13e,0,1489492700000
cbb027d8dfb554cf5baeb83c61627de601739184,0,1489481827000
88c60b9a5b75b07fa23bac460b4a95f0a47bbeba,0,1489319492000
57b82767d5e71e7fb09d1e8871bfe067e2d0e906,0,1489318348000
67f77fa803c36c5b125c5261e14c38799cf43619,0,1489272002000
4c22f969927a98bc35458645d373bcb94b7df622,0,1489268880000
f059ded2c1d02d9797cae451a5c879eb0837e3b9,0,1489166543000
b5501c5630c05b9add97b7b3b0f352adfd8d28fa,0,1489049317000
7861679938342d0317fdc3fe578dac91613e1388,0,1488992717000
23b46f5b83eabebff15fbfbb4b471cde93706b81,0,1488892642000
42736da61a8c1ab1ec6e63da13132023072fc2f3,0,1488877147000
f3274807419e1ff29de017f6235e85e6478f93ae,0,1488876022000
a86425a047c82286db0dfb3dce955b283039f59f,0,1488875623000
b41ac3b61c6fa5191f8ad19e03f6e5457dbcc28f,0,1488733160000
26eff7994062044220178467e0e4f941ed5f40db,0,1488581857000
19ba993576db0f93e671cf04a2e4becad5c92d1b,0,1488215416000
335644487be3a20dffae35e3aa36f7e00338f048,0,1488213921000
a03bf90c19e0eed80c677eb0e3071079220fd392,0,1488055701000
2a4b18e743f0958551f4e31fdf81e618cc35f238,0,1487947205000
7494a2c05cf2f02142fc3193682141826974661a,0,1487783514000
